赛季,周数,选手名,裁判总分,估计粉丝票,死忠粉票,路人票,路人票占比,组合得分,预测淘汰,实际淘汰,预测正确
7,10,Warren Sapp,27.5,13310.0,5878.0,7432.0,0.442,0.682,False,False,False
8,1,Belinda Carlisle,17.0,1734.0,601.0,1133.0,0.346,0.096,True,False,False
8,1,Chuck Wicks,20.0,6361.0,744.0,5617.0,0.117,0.179,False,False,False
8,1,David Alan Grier,19.0,2416.0,702.0,1714.0,0.291,0.115,False,False,False
8,1,Denise Richards,18.0,2326.0,654.0,1672.0,0.281,0.11,False,False,False
8,1,Gilles Marini,24.0,6444.0,826.0,5618.0,0.128,0.197,False,False,False
8,1,Holly Madison,18.0,6963.0,658.0,6304.0,0.095,0.18,False,False,False
8,1,Lawrence Taylor,16.0,5570.0,604.0,4966.0,0.108,0.151,False,False,False
8,1,Lil' Kim,21.0,3618.0,767.0,2850.0,0.212,0.142,False,False,False
8,1,Melissa Rycroft,23.0,6996.0,860.0,6136.0,0.123,0.201,False,False,False
8,1,Shawn Johnson,23.0,6791.0,858.0,5932.0,0.126,0.198,False,False,False
8,1,Steve Wozniak,13.0,4439.0,477.0,3962.0,0.107,0.121,False,False,False
8,1,Steve-O,17.0,6276.0,618.0,5658.0,0.098,0.166,False,False,False
8,1,Ty Murray,14.0,5697.0,539.0,5158.0,0.095,0.144,False,False,False
8,2,Belinda Carlisle,18.0,1809.0,656.0,1153.0,0.363,0.094,True,True,True
8,2,Chuck Wicks,20.0,7117.0,727.0,6389.0,0.102,0.179,False,False,True
8,2,David Alan Grier,17.0,2894.0,636.0,2258.0,0.22,0.106,False,False,True
8,2,Denise Richards,21.0,2595.0,762.0,1833.0,0.294,0.117,False,False,True
8,2,Gilles Marini,27.0,6690.0,942.0,5749.0,0.141,0.199,False,False,True
8,2,Holly Madison,18.0,7005.0,664.0,6342.0,0.095,0.17,False,False,True
8,2,Lawrence Taylor,20.0,4987.0,727.0,4260.0,0.146,0.148,False,False,True
8,2,Lil' Kim,23.0,3192.0,832.0,2360.0,0.261,0.133,False,False,True
8,2,Melissa Rycroft,26.0,7875.0,959.0,6916.0,0.122,0.213,False,False,True
8,2,Shawn Johnson,24.0,6647.0,877.0,5770.0,0.132,0.187,False,False,True
8,2,Steve Wozniak,17.0,4720.0,644.0,4076.0,0.136,0.133,False,False,True
8,2,Steve-O,14.0,5288.0,496.0,4792.0,0.094,0.13,False,False,True
8,2,Ty Murray,20.0,7915.0,746.0,7169.0,0.094,0.191,False,False,True
8,3,Chuck Wicks,23.0,7826.0,923.0,6903.0,0.118,0.206,False,False,True
8,3,David Alan Grier,24.0,2755.0,953.0,1803.0,0.346,0.135,False,False,True
8,3,Denise Richards,16.0,2331.0,638.0,1693.0,0.274,0.097,True,True,True
8,3,Gilles Marini,27.0,6074.0,1079.0,4995.0,0.178,0.196,False,False,True
8,3,Holly Madison,17.0,7168.0,701.0,6467.0,0.098,0.173,False,False,True
8,3,Lawrence Taylor,20.0,6055.0,835.0,5220.0,0.138,0.168,False,False,True
8,3,Lil' Kim,25.0,4356.0,1022.0,3333.0,0.235,0.163,False,False,True
8,3,Melissa Rycroft,27.0,7427.0,1119.0,6307.0,0.151,0.216,False,False,True
8,3,Shawn Johnson,27.0,6544.0,1111.0,5433.0,0.17,0.203,False,False,True
8,3,Steve Wozniak,10.0,4580.0,400.0,4179.0,0.087,0.107,False,False,True
8,3,Steve-O,15.0,5894.0,598.0,5296.0,0.101,0.146,False,False,True
8,3,Ty Murray,23.0,6877.0,914.0,5963.0,0.133,0.192,False,False,True
8,4,Chuck Wicks,22.0,7958.0,991.0,6966.0,0.125,0.206,False,False,True
8,4,David Alan Grier,22.0,2904.0,1033.0,1871.0,0.356,0.133,False,False,True
8,4,Gilles Marini,30.0,7476.0,1348.0,6129.0,0.18,0.232,False,False,True
8,4,Holly Madison,16.0,7157.0,716.0,6441.0,0.1,0.169,False,True,True
8,4,Lawrence Taylor,19.0,6179.0,851.0,5327.0,0.138,0.168,False,False,True
8,4,Lil' Kim,27.0,4640.0,1246.0,3393.0,0.269,0.179,False,False,True
8,4,Melissa Rycroft,29.0,8369.0,1273.0,7096.0,0.152,0.241,False,False,True
8,4,Shawn Johnson,25.0,7139.0,1175.0,5964.0,0.165,0.206,False,False,True
8,4,Steve Wozniak,12.0,3957.0,532.0,3425.0,0.134,0.107,True,True,True
8,4,Steve-O,15.0,5161.0,690.0,4471.0,0.134,0.137,False,False,True
8,4,Ty Murray,25.0,8306.0,1069.0,7237.0,0.129,0.223,False,False,True
8,5,Chuck Wicks,23.0,8854.0,1316.0,7537.0,0.149,0.251,False,False,True
8,5,David Alan Grier,22.0,3259.0,1242.0,2018.0,0.381,0.157,True,True,True
8,5,Gilles Marini,29.0,8389.0,1577.0,6812.0,0.188,0.272,False,False,True
8,5,Lawrence Taylor,20.0,6049.0,1096.0,4953.0,0.181,0.192,False,False,True
8,5,Lil' Kim,26.0,4549.0,1388.0,3161.0,0.305,0.197,False,False,True
8,5,Melissa Rycroft,25.0,9765.0,1448.0,8317.0,0.148,0.275,False,False,True
8,5,Shawn Johnson,26.0,6801.0,1394.0,5407.0,0.205,0.233,False,False,True
8,5,Steve-O,18.0,6413.0,1003.0,5410.0,0.156,0.188,False,False,True
8,5,Ty Murray,21.0,8391.0,1195.0,7196.0,0.142,0.234,False,False,True
8,6,Chuck Wicks,23.0,7671.0,1521.0,6150.0,0.198,0.257,False,False,True
8,6,Gilles Marini,26.0,9295.0,1672.0,7623.0,0.18,0.301,False,False,True
8,6,Lawrence Taylor,22.0,5924.0,1449.0,4474.0,0.245,0.221,False,False,True
8,6,Lil' Kim,28.0,5184.0,1880.0,3304.0,0.363,0.24,False,False,True
8,6,Melissa Rycroft,27.0,7489.0,1735.0,5754.0,0.232,0.275,False,False,True
8,6,Shawn Johnson,26.0,8006.0,1747.0,6259.0,0.218,0.279,False,False,True
8,6,Steve-O,16.0,6152.0,1101.0,5051.0,0.179,0.193,True,True,True
8,6,Ty Murray,18.0,7910.0,1144.0,6766.0,0.145,0.234,False,False,True
8,7,Chuck Wicks,27.0,7808.0,1910.0,5898.0,0.245,0.29,False,False,True
8,7,Gilles Marini,27.0,9453.0,1917.0,7537.0,0.203,0.32,False,False,True
8,7,Lawrence Taylor,21.0,6120.0,1513.0,4607.0,0.247,0.226,True,True,True
8,7,Lil' Kim,26.0,5327.0,1857.0,3470.0,0.349,0.239,False,False,True
8,7,Melissa Rycroft,29.0,8751.0,2058.0,6693.0,0.235,0.318,False,False,True
8,7,Shawn Johnson,28.0,8776.0,1944.0,6832.0,0.222,0.313,False,False,True
8,7,Ty Murray,24.0,8968.0,1675.0,7293.0,0.187,0.294,False,False,True
8,8,Chuck Wicks,25.5,8078.0,2244.0,5834.0,0.278,0.325,False,True,False
8,8,Gilles Marini,27.5,8523.0,2316.0,6207.0,0.272,0.347,False,False,False
8,8,Lil' Kim,28.0,5956.0,2506.0,3451.0,0.421,0.299,True,False,False
8,8,Melissa Rycroft,23.0,8861.0,2013.0,6849.0,0.227,0.325,False,False,False
8,8,Shawn Johnson,26.0,8845.0,2246.0,6599.0,0.254,0.344,False,False,False
8,8,Ty Murray,26.0,9624.0,2303.0,7321.0,0.239,0.36,False,False,False
8,9,Gilles Marini,28.0,9995.0,2924.0,7071.0,0.293,0.433,False,False,True
8,9,Lil' Kim,26.0,5930.0,2831.0,3100.0,0.477,0.327,True,True,True
8,9,Melissa Rycroft,28.5,10026.0,3069.0,6957.0,0.306,0.437,False,False,True
8,9,Shawn Johnson,28.0,9389.0,3036.0,6354.0,0.323,0.419,False,False,True
8,9,Ty Murray,23.0,9481.0,2496.0,6985.0,0.263,0.384,False,False,True
8,10,Gilles Marini,30.0,10147.0,4128.0,6020.0,0.407,0.534,False,False,True
8,10,Melissa Rycroft,27.5,9573.0,3712.0,5861.0,0.388,0.496,False,False,True
8,10,Shawn Johnson,28.0,9612.0,3782.0,5829.0,0.394,0.502,False,False,True
8,10,Ty Murray,24.0,9703.0,3221.0,6482.0,0.332,0.468,True,True,True
8,11,Gilles Marini,29.0,11899.0,5249.0,6649.0,0.441,0.66,True,False,False
8,11,Melissa Rycroft,28.5,12346.0,5013.0,7333.0,0.406,0.667,False,False,False
8,11,Shawn Johnson,30.0,11930.0,5165.0,6764.0,0.433,0.673,False,False,False
9,1,Aaron Carter,32.0,4627.0,550.0,4077.0,0.119,0.153,False,False,True
9,1,Ashley Hamiliton,19.0,6266.0,292.0,5973.0,0.047,0.147,False,True,True
9,1,Chuck Liddell,22.0,2272.0,369.0,1903.0,0.162,0.091,False,False,True
9,1,Debi Mazar,22.0,1756.0,364.0,1392.0,0.207,0.082,False,False,True
9,1,Donny Osmond,30.0,7159.0,490.0,6669.0,0.068,0.188,False,False,True
9,1,Joanna Krupa,34.0,4107.0,572.0,3536.0,0.139,0.149,False,False,True
9,1,Kathy Ireland,20.0,2138.0,333.0,1804.0,0.156,0.083,False,False,True
9,1,Kelly Osbourne,31.0,4541.0,502.0,4039.0,0.11,0.149,False,False,True
9,1,Louie Vito,27.0,5386.0,441.0,4945.0,0.082,0.153,False,False,True
9,1,Macy Gray,19.0,1462.0,316.0,1146.0,0.216,0.07,True,True,True
9,1,Mark Dacascos,29.0,3630.0,472.0,3158.0,0.13,0.129,False,False,True
9,1,Melissa Joan Hart,24.0,2074.0,405.0,1669.0,0.195,0.092,False,False,True
9,1,Michael Irvin,19.0,4082.0,309.0,3773.0,0.076,0.112,False,False,True
9,1,Mya,31.0,4731.0,527.0,4204.0,0.111,0.152,False,False,True
9,1,Natalie Coughlin,27.0,2324.0,433.0,1890.0,0.186,0.104,False,False,True
9,1,Tom DeLay,20.0,6013.0,317.0,5696.0,0.053,0.145,False,False,True
9,2,Aaron Carter,27.0,5022.0,695.0,4328.0,0.138,0.177,False,False,True
9,2,Chuck Liddell,19.0,2482.0,486.0,1996.0,0.196,0.107,False,False,True
9,2,Debi Mazar,21.0,1905.0,537.0,1368.0,0.282,0.104,False,False,True
9,2,Donny Osmond,25.0,8225.0,597.0,7628.0,0.073,0.225,False,False,True
9,2,Joanna Krupa,20.0,4222.0,484.0,3738.0,0.115,0.14,False,False,True
9,2,Kathy Ireland,18.0,2368.0,440.0,1928.0,0.186,0.101,True,True,True
9,2,Kelly Osbourne,19.0,5928.0,468.0,5460.0,0.079,0.165,False,False,True
9,2,Louie Vito,19.0,5200.0,470.0,4731.0,0.09,0.153,False,False,True
9,2,Mark Dacascos,21.0,3899.0,517.0,3382.0,0.133,0.138,False,False,True
9,2,Melissa Joan Hart,19.0,2478.0,455.0,2023.0,0.184,0.107,False,False,True
9,2,Michael Irvin,20.0,4382.0,466.0,3916.0,0.106,0.142,False,False,True
9,2,Mya,27.0,4344.0,664.0,3681.0,0.153,0.166,False,False,True
9,2,Natalie Coughlin,21.0,2416.0,510.0,1906.0,0.211,0.112,False,False,True
9,2,Tom DeLay,18.0,6063.0,420.0,5642.0,0.069,0.164,False,False,True
9,3,Aaron Carter,21.0,4579.0,626.0,3953.0,0.137,0.163,False,False,True
9,3,Chuck Liddell,17.0,2848.0,505.0,2343.0,0.177,0.117,False,False,True
9,3,Debi Mazar,17.0,1685.0,529.0,1156.0,0.314,0.096,True,True,True
9,3,Donny Osmond,21.0,6463.0,591.0,5872.0,0.091,0.197,False,False,True
9,3,Joanna Krupa,23.0,4454.0,718.0,3736.0,0.161,0.169,False,False,True
9,3,Kelly Osbourne,20.0,5203.0,588.0,4615.0,0.113,0.171,False,False,True
9,3,Louie Vito,20.0,6650.0,583.0,6067.0,0.088,0.197,False,False,True
9,3,Mark Dacascos,18.0,3551.0,536.0,3015.0,0.151,0.133,False,False,True
9,3,Melissa Joan Hart,19.0,2335.0,538.0,1797.0,0.23,0.115,False,False,True
9,3,Michael Irvin,14.0,3640.0,409.0,3231.0,0.112,0.119,False,False,True
9,3,Mya,27.0,5754.0,774.0,4979.0,0.135,0.208,False,False,True
9,3,Natalie Coughlin,26.0,2606.0,794.0,1812.0,0.305,0.147,False,False,True
9,3,Tom DeLay,15.0,6050.0,439.0,5611.0,0.072,0.167,False,True,True
9,4,Aaron Carter,18.0,4394.0,619.0,3775.0,0.141,0.16,False,False,True
9,4,Chuck Liddell,17.0,2625.0,556.0,2070.0,0.212,0.121,True,True,True
9,4,Donny Osmond,24.0,7684.0,837.0,6846.0,0.109,0.248,False,False,True
9,4,Joanna Krupa,26.0,4773.0,886.0,3887.0,0.186,0.2,False,False,True
9,4,Kelly Osbourne,23.0,5891.0,778.0,5113.0,0.132,0.209,False,False,True
9,4,Louie Vito,16.0,6947.0,520.0,6428.0,0.075,0.201,False,False,True
9,4,Mark Dacascos,22.0,4261.0,745.0,3516.0,0.175,0.174,False,False,True
9,4,Melissa Joan Hart,28.0,2661.0,876.0,1785.0,0.329,0.167,False,False,True
9,4,Michael Irvin,16.0,3951.0,525.0,3426.0,0.133,0.143,False,False,True
9,4,Mya,28.0,5661.0,937.0,4724.0,0.166,0.226,False,False,True
9,4,Natalie Coughlin,24.0,2648.0,777.0,1871.0,0.294,0.151,False,False,True
9,5,Aaron Carter,24.0,4467.0,859.0,3608.0,0.192,0.193,False,False,True
9,5,Donny Osmond,29.0,8260.0,1078.0,7182.0,0.131,0.293,False,False,True
9,5,Joanna Krupa,24.0,4568.0,848.0,3720.0,0.186,0.195,False,False,True
9,5,Kelly Osbourne,24.0,5616.0,860.0,4757.0,0.153,0.217,False,False,True
9,5,Louie Vito,22.0,5299.0,815.0,4483.0,0.154,0.202,False,False,True
9,5,Mark Dacascos,26.0,4687.0,904.0,3783.0,0.193,0.206,False,False,True
9,5,Melissa Joan Hart,23.0,2538.0,860.0,1678.0,0.339,0.148,False,False,True
9,5,Michael Irvin,21.0,4655.0,794.0,3861.0,0.171,0.184,False,False,True
9,5,Mya,27.0,5197.0,962.0,4235.0,0.185,0.22,False,False,True
9,5,Natalie Coughlin,22.0,2420.0,765.0,1656.0,0.316,0.142,True,True,True
9,6,Aaron Carter,33.0,4536.0,1214.0,3322.0,0.268,0.225,False,False,True
9,6,Donny Osmond,31.0,8652.0,1108.0,7543.0,0.128,0.306,False,False,True
9,6,Joanna Krupa,36.0,4979.0,1239.0,3739.0,0.249,0.246,False,False,True
9,6,Kelly Osbourne,25.0,5189.0,898.0,4291.0,0.173,0.208,False,False,True
9,6,Louie Vito,24.0,5454.0,829.0,4624.0,0.152,0.21,False,True,True
9,6,Mark Dacascos,32.0,4775.0,1117.0,3658.0,0.234,0.226,False,False,True
9,6,Melissa Joan Hart,24.0,2929.0,846.0,2084.0,0.289,0.156,True,True,True
9,6,Michael Irvin,22.0,3699.0,787.0,2912.0,0.213,0.165,False,False,True
9,6,Mya,33.0,6060.0,1196.0,4864.0,0.197,0.258,False,False,True
9,7,Aaron Carter,26.5,5259.0,1445.0,3814.0,0.275,0.28,False,False,True
9,7,Donny Osmond,26.0,8111.0,1460.0,6651.0,0.18,0.347,False,False,True
9,7,Joanna Krupa,27.5,5877.0,1511.0,4366.0,0.257,0.301,False,False,True
9,7,Kelly Osbourne,26.0,6356.0,1444.0,4912.0,0.227,0.304,False,False,True
9,7,Mark Dacascos,21.5,4736.0,1200.0,3536.0,0.253,0.239,True,True,True
9,7,Michael Irvin,23.5,4493.0,1297.0,3196.0,0.289,0.244,False,True,True
9,7,Mya,24.5,5882.0,1265.0,4617.0,0.215,0.284,False,False,True
9,8,Aaron Carter,25.0,5535.0,1920.0,3615.0,0.347,0.359,True,True,True
9,8,Donny Osmond,25.0,8703.0,1959.0,6744.0,0.225,0.456,False,False,True
9,8,Joanna Krupa,26.0,5978.0,1994.0,3984.0,0.334,0.38,False,False,True
9,8,Kelly Osbourne,25.5,6306.0,1878.0,4428.0,0.298,0.386,False,False,True
9,8,Mya,29.5,6350.0,2323.0,4027.0,0.366,0.418,False,False,True
9,9,Donny Osmond,24.7,9506.0,2404.0,7102.0,0.253,0.571,False,False,True
9,9,Joanna Krupa,27.0,5533.0,2730.0,2803.0,0.493,0.451,True,True,True
9,9,Kelly Osbourne,26.0,6653.0,2589.0,4064.0,0.389,0.481,False,False,True
9,9,Mya,29.0,6318.0,2786.0,3532.0,0.441,0.497,False,False,True
9,10,Donny Osmond,29.0,10635.0,3923.0,6712.0,0.369,0.741,False,False,False
9,10,Kelly Osbourne,25.2,8601.0,3483.0,5118.0,0.405,0.621,True,False,False
9,10,Mya,28.3,8066.0,3740.0,4326.0,0.464,0.639,False,False,False
